,id,gender,race,age,path,class_label
3789,001308,male,Asian,26,/opt/ml/input/data/train/images/001308_male_Asian_26/incorrect_mask.jpg,6
3790,001308,male,Asian,26,/opt/ml/input/data/train/images/001308_male_Asian_26/mask1.jpg,0
3791,001308,male,Asian,26,/opt/ml/input/data/train/images/001308_male_Asian_26/mask4.jpg,0
3792,001308,male,Asian,26,/opt/ml/input/data/train/images/001308_male_Asian_26/mask2.jpg,0
3793,001308,male,Asian,26,/opt/ml/input/data/train/images/001308_male_Asian_26/mask3.jpg,0
3794,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/mask5.jpg,3
3795,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/normal.jpg,15
3796,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/incorrect_mask.jpg,9
3797,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/mask1.jpg,3
3798,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/mask4.jpg,3
3799,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/mask2.jpg,3
3800,001310,female,Asian,25,/opt/ml/input/data/train/images/001310_female_Asian_25/mask3.jpg,3
3801,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/mask5.jpg,0
3802,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/normal.jpg,12
3803,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/incorrect_mask.jpg,6
3804,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/mask1.jpg,0
3805,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/mask4.jpg,0
3806,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/mask2.jpg,0
3807,001312,male,Asian,25,/opt/ml/input/data/train/images/001312_male_Asian_25/mask3.jpg,0
3808,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/mask5.jpg,4
3809,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/normal.jpg,16
3810,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/incorrect_mask.jpg,10
3811,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/mask1.jpg,4
3812,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/mask4.jpg,4
3813,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/mask2.jpg,4
3814,001313,female,Asian,45,/opt/ml/input/data/train/images/001313_female_Asian_45/mask3.jpg,4
3815,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/mask5.jpg,3
3816,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/normal.jpg,15
3817,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/incorrect_mask.jpg,9
3818,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/mask1.jpg,3
3819,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/mask4.jpg,3
3820,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/mask2.jpg,3
3821,001315,female,Asian,24,/opt/ml/input/data/train/images/001315_female_Asian_24/mask3.jpg,3
3822,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/mask5.jpg,3
3823,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/normal.jpg,15
3824,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/incorrect_mask.jpg,9
3825,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/mask1.jpg,3
3826,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/mask4.jpg,3
3827,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/mask2.jpg,3
3828,001317,female,Asian,25,/opt/ml/input/data/train/images/001317_female_Asian_25/mask3.jpg,3
3829,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/mask5.jpg,0
3830,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/normal.jpg,12
3831,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/incorrect_mask.jpg,6
3832,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/mask1.jpg,0
3833,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/mask4.jpg,0
3834,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/mask2.jpg,0
3835,001320,male,Asian,26,/opt/ml/input/data/train/images/001320_male_Asian_26/mask3.jpg,0
3836,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/mask5.jpg,3
3837,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/normal.jpg,15
3838,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/incorrect_mask.jpg,9
3839,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/mask1.jpg,3
3840,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/mask4.jpg,3
3841,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/mask2.jpg,3
3842,001321,female,Asian,27,/opt/ml/input/data/train/images/001321_female_Asian_27/mask3.jpg,3
3843,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/mask5.jpg,0
3844,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/normal.jpg,12
3845,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/incorrect_mask.jpg,6
3846,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/mask1.jpg,0
3847,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/mask4.jpg,0
3848,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/mask2.jpg,0
3849,001323,male,Asian,24,/opt/ml/input/data/train/images/001323_male_Asian_24/mask3.jpg,0
3850,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/mask5.jpg,3
3851,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/normal.jpg,15
3852,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/incorrect_mask.jpg,9
3853,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/mask1.jpg,3
3854,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/mask4.jpg,3
3855,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/mask2.jpg,3
3856,001325,female,Asian,23,/opt/ml/input/data/train/images/001325_female_Asian_23/mask3.jpg,3
3857,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/mask5.jpg,0
3858,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/normal.jpg,12
3859,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/incorrect_mask.jpg,6
3860,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/mask1.jpg,0
3861,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/mask4.jpg,0
3862,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/mask2.jpg,0
3863,001326,male,Asian,25,/opt/ml/input/data/train/images/001326_male_Asian_25/mask3.jpg,0
3864,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/mask5.jpg,1
3865,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/normal.jpg,13
3866,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/incorrect_mask.jpg,7
3867,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/mask1.jpg,1
3868,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/mask4.jpg,1
3869,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/mask2.jpg,1
3870,001328,male,Asian,55,/opt/ml/input/data/train/images/001328_male_Asian_55/mask3.jpg,1
3871,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/mask5.jpg,3
3872,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/normal.jpg,15
3873,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/incorrect_mask.jpg,9
3874,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/mask1.jpg,3
3875,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/mask4.jpg,3
3876,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/mask2.jpg,3
3877,001331,female,Asian,23,/opt/ml/input/data/train/images/001331_female_Asian_23/mask3.jpg,3
3878,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask5.jpg,0
3879,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/normal.jpg,12
3880,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/incorrect_mask.jpg,6
3881,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask1.jpg,0
3882,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask4.jpg,0
3883,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask2.jpg,0
3884,001332,male,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask3.jpg,0
3885,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/mask5.jpg,3
3886,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/normal.jpg,15
3887,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/incorrect_mask.jpg,9
3888,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/mask1.jpg,3
3889,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/mask4.jpg,3
3890,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/mask2.jpg,3
3891,001334,female,Asian,24,/opt/ml/input/data/train/images/001334_female_Asian_24/mask3.jpg,3
3892,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/mask5.jpg,1
3893,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/normal.jpg,13
3894,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/incorrect_mask.jpg,7
3895,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/mask1.jpg,1
3896,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/mask4.jpg,1
3897,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/mask2.jpg,1
3898,001335,male,Asian,30,/opt/ml/input/data/train/images/001335_male_Asian_30/mask3.jpg,1
3899,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/mask5.jpg,3
3900,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/normal.jpg,15
3901,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/incorrect_mask.jpg,9
3902,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/mask1.jpg,3
3903,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/mask4.jpg,3
3904,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/mask2.jpg,3
3905,001337,female,Asian,25,/opt/ml/input/data/train/images/001337_female_Asian_25/mask3.jpg,3
3906,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/mask5.jpg,3
3907,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/normal.jpg,15
3908,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/incorrect_mask.jpg,9
3909,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/mask1.jpg,3
3910,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/mask4.jpg,3
3911,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/mask2.jpg,3
3912,001339,female,Asian,26,/opt/ml/input/data/train/images/001339_female_Asian_26/mask3.jpg,3
3913,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/mask5.jpg,0
3914,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/normal.jpg,12
3915,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/incorrect_mask.jpg,6
3916,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/mask1.jpg,0
3917,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/mask4.jpg,0
3918,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/mask2.jpg,0
3919,001340,male,Asian,23,/opt/ml/input/data/train/images/001340_male_Asian_23/mask3.jpg,0
3920,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/mask5.jpg,1
3921,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/normal.jpg,13
3922,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/incorrect_mask.jpg,7
3923,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/mask1.jpg,1
3924,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/mask4.jpg,1
3925,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/mask2.jpg,1
3926,001341,male,Asian,58,/opt/ml/input/data/train/images/001341_male_Asian_58/mask3.jpg,1
3927,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/mask5.jpg,3
3928,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/normal.jpg,15
3929,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/incorrect_mask.jpg,9
3930,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/mask1.jpg,3
3931,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/mask4.jpg,3
3932,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/mask2.jpg,3
3933,001347,female,Asian,22,/opt/ml/input/data/train/images/001347_female_Asian_22/mask3.jpg,3
3934,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/mask5.jpg,3
3935,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/normal.jpg,15
3936,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/incorrect_mask.jpg,9
3937,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/mask1.jpg,3
3938,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/mask4.jpg,3
3939,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/mask2.jpg,3
3940,001348,female,Asian,22,/opt/ml/input/data/train/images/001348_female_Asian_22/mask3.jpg,3
3941,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/mask5.jpg,0
3942,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/normal.jpg,12
3943,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/incorrect_mask.jpg,6
3944,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/mask1.jpg,0
3945,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/mask4.jpg,0
3946,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/mask2.jpg,0
3947,001351,male,Asian,24,/opt/ml/input/data/train/images/001351_male_Asian_24/mask3.jpg,0
3948,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/mask5.jpg,0
3949,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/normal.jpg,12
3950,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/incorrect_mask.jpg,6
3951,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/mask1.jpg,0
3952,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/mask4.jpg,0
3953,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/mask2.jpg,0
3954,001354,male,Asian,27,/opt/ml/input/data/train/images/001354_male_Asian_27/mask3.jpg,0
3955,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/mask5.jpg,0
3956,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/normal.jpg,12
3957,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/incorrect_mask.jpg,6
3958,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/mask1.jpg,0
3959,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/mask4.jpg,0
3960,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/mask2.jpg,0
3961,001356,male,Asian,23,/opt/ml/input/data/train/images/001356_male_Asian_23/mask3.jpg,0
3962,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/mask5.jpg,3
3963,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/normal.jpg,15
3964,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/incorrect_mask.jpg,9
3965,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/mask1.jpg,3
3966,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/mask4.jpg,3
3967,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/mask2.jpg,3
3968,001357,female,Asian,25,/opt/ml/input/data/train/images/001357_female_Asian_25/mask3.jpg,3
3969,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/mask5.jpg,3
3970,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/normal.jpg,15
3971,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/incorrect_mask.jpg,9
3972,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/mask1.jpg,3
3973,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/mask4.jpg,3
3974,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/mask2.jpg,3
3975,001358,female,Asian,29,/opt/ml/input/data/train/images/001358_female_Asian_29/mask3.jpg,3
3976,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/mask5.jpg,0
3977,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/normal.jpg,12
3978,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/incorrect_mask.jpg,6
3979,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/mask1.jpg,0
3980,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/mask4.jpg,0
3981,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/mask2.jpg,0
3982,001359,male,Asian,26,/opt/ml/input/data/train/images/001359_male_Asian_26/mask3.jpg,0
3983,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/mask5.jpg,3
3984,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/normal.jpg,15
3985,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/incorrect_mask.jpg,9
3986,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/mask1.jpg,3
3987,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/mask4.jpg,3
3988,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/mask2.jpg,3
3989,001359-1,female,Asian,24,/opt/ml/input/data/train/images/001359-1_female_Asian_24/mask3.jpg,3
3990,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/mask5.jpg,0
3991,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/normal.jpg,12
3992,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/incorrect_mask.jpg,6
3993,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/mask1.jpg,0
3994,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/mask4.jpg,0
3995,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/mask2.jpg,0
3996,001360,male,Asian,26,/opt/ml/input/data/train/images/001360_male_Asian_26/mask3.jpg,0
3997,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/mask5.jpg,3
3998,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/normal.jpg,15
3999,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/incorrect_mask.jpg,9
4000,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/mask1.jpg,3
4001,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/mask4.jpg,3
4002,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/mask2.jpg,3
4003,001362,female,Asian,28,/opt/ml/input/data/train/images/001362_female_Asian_28/mask3.jpg,3
4004,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/mask5.jpg,0
4005,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/normal.jpg,12
4006,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/incorrect_mask.jpg,6
4007,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/mask1.jpg,0
4008,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/mask4.jpg,0
4009,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/mask2.jpg,0
4010,001364,male,Asian,28,/opt/ml/input/data/train/images/001364_male_Asian_28/mask3.jpg,0
4011,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/mask5.jpg,0
4012,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/normal.jpg,12
4013,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/incorrect_mask.jpg,6
4014,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/mask1.jpg,0
4015,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/mask4.jpg,0
4016,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/mask2.jpg,0
4017,001366,male,Asian,24,/opt/ml/input/data/train/images/001366_male_Asian_24/mask3.jpg,0
4018,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/mask5.jpg,0
4019,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/normal.jpg,12
4020,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/incorrect_mask.jpg,6
4021,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/mask1.jpg,0
4022,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/mask4.jpg,0
4023,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/mask2.jpg,0
4024,001367,male,Asian,21,/opt/ml/input/data/train/images/001367_male_Asian_21/mask3.jpg,0
4025,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/mask5.jpg,3
4026,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/normal.jpg,15
4027,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/incorrect_mask.jpg,9
4028,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/mask1.jpg,3
4029,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/mask4.jpg,3
4030,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/mask2.jpg,3
4031,001368,female,Asian,22,/opt/ml/input/data/train/images/001368_female_Asian_22/mask3.jpg,3
4032,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/mask5.jpg,0
4033,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/normal.jpg,12
4034,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/incorrect_mask.jpg,6
4035,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/mask1.jpg,0
4036,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/mask4.jpg,0
4037,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/mask2.jpg,0
4038,001373,male,Asian,23,/opt/ml/input/data/train/images/001373_male_Asian_23/mask3.jpg,0
4039,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/mask5.jpg,4
4040,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/normal.jpg,16
4041,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/incorrect_mask.jpg,10
4042,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/mask1.jpg,4
4043,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/mask4.jpg,4
4044,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/mask2.jpg,4
4045,001376,female,Asian,58,/opt/ml/input/data/train/images/001376_female_Asian_58/mask3.jpg,4
4046,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/mask5.jpg,4
4047,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/normal.jpg,16
4048,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/incorrect_mask.jpg,10
4049,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/mask1.jpg,4
4050,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/mask4.jpg,4
4051,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/mask2.jpg,4
4052,001378,female,Asian,55,/opt/ml/input/data/train/images/001378_female_Asian_55/mask3.jpg,4
4053,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/mask5.jpg,0
4054,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/normal.jpg,12
4055,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/incorrect_mask.jpg,6
4056,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/mask1.jpg,0
4057,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/mask4.jpg,0
4058,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/mask2.jpg,0
4059,001381,male,Asian,23,/opt/ml/input/data/train/images/001381_male_Asian_23/mask3.jpg,0
4060,001382,female,Asian,60,/opt/ml/input/data/train/images/001382_female_Asian_60/mask5.jpg,5
4061,001382,female,Asian,60,/opt/ml/input/data/train/images/001382_female_Asian_60/normal.jpg,17
4062,001382,female,Asian,60,/opt/ml/input/data/train/images/001382_female_Asian_60/incorrect_mask.jpg,11
4063,001382,female,Asian,60,/opt/ml/input/data/train/images/001382_female_Asian_60/mask1.jpg,5
4064,001382,female,Asian,60,/opt/ml/input/data/train/images/001382_female_Asian_60/mask4.jpg,5
